,Name,Sales,Dollar Volume,Average Price,Median Price,New listings,SNLR,Active listings,MI,Avg SP/LP,Avg DOM,year,month,day,date
1452,Toronto W10,47.0,15468895.0,329125.0,276000.0,79.0,59.2,123.0,2.4,96.0,45.0,2015,1,15,2015-01-15
1453,Toronto Central,776.0,523877367.0,675100.0,457750.0,2201.0,50.6,3033.0,2.9,100.0,34.0,2015,1,15,2015-01-15
1454,Toronto C01,212.0,97175045.0,458373.0,380000.0,674.0,45.0,1016.0,3.7,98.0,37.0,2015,1,15,2015-01-15
1455,Toronto C02,43.0,47286788.0,1099693.0,799900.0,113.0,48.6,170.0,3.6,98.0,39.0,2015,1,15,2015-01-15
1456,Toronto C03,27.0,28115063.0,1041299.0,750000.0,57.0,55.8,84.0,2.3,99.0,20.0,2015,1,15,2015-01-15
1457,Toronto C04,31.0,35831700.0,1155861.0,1132000.0,112.0,55.9,136.0,2.2,101.0,27.0,2015,1,15,2015-01-15
1458,Toronto C06,22.0,16160506.0,734568.0,762400.0,48.0,50.4,62.0,3.1,99.0,31.0,2015,1,15,2015-01-15
1459,Toronto C07,63.0,40894790.0,649124.0,430000.0,164.0,51.6,207.0,2.8,99.0,37.0,2015,1,15,2015-01-15
1460,Toronto C08,88.0,41452129.0,471047.0,427500.0,251.0,52.8,309.0,2.6,99.0,35.0,2015,1,15,2015-01-15
1461,Toronto C09,24.0,37196400.0,1549850.0,997500.0,48.0,55.9,55.0,2.7,97.0,37.0,2015,1,15,2015-01-15
1462,Toronto C10,29.0,20003862.0,689788.0,557500.0,66.0,59.5,98.0,2.0,105.0,22.0,2015,1,15,2015-01-15
1463,Toronto C11,15.0,7818500.0,521233.0,294000.0,46.0,73.0,52.0,1.3,100.0,23.0,2015,1,15,2015-01-15
1464,Toronto C12,22.0,33487970.0,1522180.0,1532500.0,57.0,48.8,99.0,3.8,100.0,43.0,2015,1,15,2015-01-15
1465,Toronto C13,37.0,20113350.0,543604.0,373750.0,65.0,66.5,79.0,1.5,103.0,26.0,2015,1,15,2015-01-15
1466,Toronto C14,90.0,50496490.0,561072.0,397600.0,299.0,45.6,388.0,3.3,101.0,38.0,2015,1,15,2015-01-15
1467,Toronto C15,73.0,47844774.0,655408.0,425000.0,201.0,52.7,278.0,2.6,101.0,29.0,2015,1,15,2015-01-15
1468,Toronto East,401.0,202477093.0,504930.0,506000.0,805.0,66.9,793.0,1.4,101.0,24.0,2015,1,15,2015-01-15
1469,Toronto E01,32.0,21079500.0,658734.0,645000.0,70.0,68.0,61.0,1.1,104.0,21.0,2015,1,15,2015-01-15
1470,Toronto E02,26.0,18637350.0,716821.0,664500.0,56.0,66.8,51.0,1.2,104.0,21.0,2015,1,15,2015-01-15
1471,Toronto E03,41.0,25673603.0,626185.0,591500.0,83.0,67.7,61.0,1.0,103.0,20.0,2015,1,15,2015-01-15
1472,Toronto E04,51.0,21685120.0,425198.0,500000.0,98.0,69.4,86.0,1.3,103.0,20.0,2015,1,15,2015-01-15
1473,Toronto E05,45.0,19118500.0,424856.0,370000.0,75.0,71.7,63.0,1.1,100.0,24.0,2015,1,15,2015-01-15
1474,Toronto E06,21.0,13603028.0,647763.0,567500.0,38.0,58.8,33.0,1.5,101.0,21.0,2015,1,15,2015-01-15
1475,Toronto E07,36.0,15724076.0,436780.0,380444.0,88.0,62.5,110.0,1.8,100.0,36.0,2015,1,15,2015-01-15
1476,Toronto E08,28.0,14093400.0,503336.0,466500.0,67.0,62.9,78.0,1.7,97.0,28.0,2015,1,15,2015-01-15
1477,Toronto E09,51.0,19955788.0,391290.0,346888.0,119.0,65.5,132.0,1.7,100.0,27.0,2015,1,15,2015-01-15
1478,Toronto E10,37.0,18879540.0,510258.0,497000.0,57.0,65.8,57.0,1.6,101.0,24.0,2015,1,15,2015-01-15
1479,Toronto E11,33.0,14027188.0,425066.0,425688.0,54.0,72.3,61.0,1.4,100.0,25.0,2015,1,15,2015-01-15
1480,TRREB Total,6338.0,3778483564.0,596163.0,490800.0,10503.0,59.9,12793.0,2.1,100.0,24.0,2015,2,15,2015-02-15
1481,City of Toronto Total,2370.0,1495132818.0,630858.0,480000.0,4211.0,56.6,5506.0,2.3,101.0,24.0,2015,2,15,2015-02-15
1482,Toronto West,592.0,316220688.0,534157.0,474000.0,1065.0,57.7,1367.0,2.4,101.0,25.0,2015,2,15,2015-02-15
1483,Toronto W01,44.0,31497693.0,715857.0,560500.0,73.0,53.5,86.0,2.6,105.0,27.0,2015,2,15,2015-02-15
1484,Toronto W02,48.0,30039788.0,625829.0,623500.0,78.0,69.1,79.0,1.3,104.0,25.0,2015,2,15,2015-02-15
1485,Toronto W03,49.0,24425500.0,498480.0,505000.0,76.0,61.0,62.0,1.6,103.0,18.0,2015,2,15,2015-02-15
1486,Toronto W04,60.0,27510550.0,458509.0,464950.0,98.0,61.5,110.0,2.1,100.0,28.0,2015,2,15,2015-02-15
1487,Toronto W05,71.0,29084629.0,409643.0,425000.0,141.0,60.9,176.0,2.4,99.0,29.0,2015,2,15,2015-02-15
1488,Toronto W06,85.0,41586252.0,489250.0,420000.0,196.0,45.6,321.0,3.6,101.0,24.0,2015,2,15,2015-02-15
1489,Toronto W07,11.0,8560400.0,778218.0,800000.0,17.0,70.4,28.0,1.3,104.0,22.0,2015,2,15,2015-02-15
1490,Toronto W08,128.0,83360667.0,651255.0,499500.0,242.0,55.8,330.0,2.6,100.0,23.0,2015,2,15,2015-02-15
1491,Toronto W09,38.0,19802488.0,521118.0,461500.0,39.0,65.3,45.0,2.0,101.0,27.0,2015,2,15,2015-02-15
1492,Toronto W10,58.0,20352721.0,350909.0,304000.0,105.0,59.6,130.0,2.3,99.0,27.0,2015,2,15,2015-02-15
1493,Toronto Central,1093.0,827698544.0,757272.0,470000.0,2244.0,50.8,3343.0,2.9,100.0,26.0,2015,2,15,2015-02-15
1494,Toronto C01,289.0,134608135.0,465772.0,399000.0,674.0,45.4,1121.0,3.6,98.0,32.0,2015,2,15,2015-02-15
1495,Toronto C02,41.0,46610675.0,1136846.0,1052000.0,100.0,48.7,186.0,3.6,100.0,29.0,2015,2,15,2015-02-15
1496,Toronto C03,27.0,19575118.0,725004.0,700000.0,70.0,55.5,97.0,2.3,103.0,16.0,2015,2,15,2015-02-15
1497,Toronto C04,72.0,107547788.0,1493719.0,1368750.0,127.0,57.5,151.0,2.1,102.0,17.0,2015,2,15,2015-02-15
1498,Toronto C06,24.0,15563000.0,648458.0,767500.0,55.0,50.1,78.0,3.1,100.0,26.0,2015,2,15,2015-02-15
1499,Toronto C07,91.0,69126499.0,759632.0,540000.0,173.0,52.1,223.0,2.8,99.0,25.0,2015,2,15,2015-02-15
1500,Toronto C08,114.0,53809047.0,472009.0,404780.0,241.0,52.3,348.0,2.6,99.0,23.0,2015,2,15,2015-02-15
1501,Toronto C09,31.0,57512600.0,1855245.0,1850000.0,49.0,55.9,60.0,2.7,99.0,18.0,2015,2,15,2015-02-15
1502,Toronto C10,40.0,31898043.0,797451.0,666000.0,58.0,60.6,87.0,2.0,100.0,24.0,2015,2,15,2015-02-15
1503,Toronto C11,36.0,17284740.0,480132.0,305000.0,54.0,75.3,50.0,1.3,104.0,24.0,2015,2,15,2015-02-15
1504,Toronto C12,31.0,65592500.0,2115887.0,2010000.0,64.0,49.9,111.0,3.8,98.0,25.0,2015,2,15,2015-02-15
1505,Toronto C13,47.0,28670013.0,610000.0,532000.0,90.0,65.3,100.0,1.6,108.0,20.0,2015,2,15,2015-02-15
1506,Toronto C14,161.0,116602438.0,724239.0,443000.0,294.0,45.6,425.0,3.3,99.0,28.0,2015,2,15,2015-02-15
1507,Toronto C15,89.0,63297948.0,711213.0,470000.0,195.0,52.3,306.0,2.6,103.0,25.0,2015,2,15,2015-02-15
1508,Toronto East,685.0,351213586.0,512721.0,512000.0,902.0,68.0,796.0,1.4,104.0,21.0,2015,2,15,2015-02-15
1509,Toronto E01,73.0,51812036.0,709754.0,735000.0,96.0,69.5,63.0,1.1,109.0,13.0,2015,2,15,2015-02-15
1510,Toronto E02,44.0,30904821.0,702382.0,671142.0,59.0,68.2,56.0,1.2,106.0,13.0,2015,2,15,2015-02-15
1511,Toronto E03,69.0,48383195.0,701206.0,645000.0,92.0,69.2,61.0,1.0,105.0,14.0,2015,2,15,2015-02-15
1512,Toronto E04,90.0,38688248.0,429869.0,445754.0,113.0,70.2,91.0,1.3,103.0,18.0,2015,2,15,2015-02-15
1513,Toronto E05,69.0,31928756.0,462736.0,355000.0,85.0,72.7,67.0,1.1,102.0,26.0,2015,2,15,2015-02-15
1514,Toronto E06,28.0,17057827.0,609208.0,554000.0,42.0,59.2,30.0,1.4,102.0,16.0,2015,2,15,2015-02-15
1515,Toronto E07,68.0,28644864.0,421248.0,287400.0,70.0,64.9,95.0,1.8,101.0,24.0,2015,2,15,2015-02-15
1516,Toronto E08,51.0,23187336.0,454654.0,455000.0,67.0,64.0,78.0,1.7,101.0,23.0,2015,2,15,2015-02-15
1517,Toronto E09,95.0,36726604.0,386596.0,325000.0,128.0,67.0,132.0,1.7,101.0,29.0,2015,2,15,2015-02-15
1518,Toronto E10,37.0,21067100.0,569381.0,555000.0,68.0,65.4,60.0,1.5,101.0,22.0,2015,2,15,2015-02-15
1519,Toronto E11,61.0,22812800.0,373980.0,328000.0,82.0,72.6,63.0,1.4,101.0,23.0,2015,2,15,2015-02-15
1520,TRREB Total,8940.0,5488558837.0,613933.0,515000.0,15531.0,60.2,15295.0,2.1,101.0,20.0,2015,3,15,2015-03-15
1521,City of Toronto Total,3196.0,2093594011.0,655067.0,505000.0,6122.0,56.5,6593.0,2.3,101.0,22.0,2015,3,15,2015-03-15
1522,Toronto West,795.0,442528816.0,556640.0,499000.0,1605.0,57.1,1710.0,2.4,101.0,23.0,2015,3,15,2015-03-15
1523,Toronto W01,57.0,42543890.0,746384.0,589000.0,121.0,51.2,115.0,2.6,104.0,20.0,2015,3,15,2015-03-15
1524,Toronto W02,74.0,51627158.0,697664.0,615000.0,119.0,69.0,106.0,1.3,106.0,17.0,2015,3,15,2015-03-15
1525,Toronto W03,60.0,32545100.0,542418.0,528450.0,109.0,60.8,81.0,1.6,102.0,16.0,2015,3,15,2015-03-15
1526,Toronto W04,80.0,40420970.0,505262.0,501500.0,135.0,61.5,124.0,2.1,101.0,23.0,2015,3,15,2015-03-15
1527,Toronto W05,107.0,44683551.0,417603.0,465000.0,209.0,60.8,226.0,2.4,100.0,26.0,2015,3,15,2015-03-15
1528,Toronto W06,104.0,52521991.0,505019.0,485500.0,307.0,45.1,402.0,3.6,101.0,27.0,2015,3,15,2015-03-15
1529,Toronto W07,28.0,23942388.0,855085.0,822500.0,43.0,69.8,34.0,1.3,102.0,20.0,2015,3,15,2015-03-15
1530,Toronto W08,160.0,100313229.0,626958.0,411250.0,360.0,54.6,421.0,2.6,99.0,24.0,2015,3,15,2015-03-15
1531,Toronto W09,42.0,23131965.0,550761.0,590550.0,73.0,65.5,62.0,2.0,103.0,17.0,2015,3,15,2015-03-15
1532,Toronto W10,83.0,30798574.0,371067.0,410200.0,129.0,60.0,139.0,2.3,99.0,27.0,2015,3,15,2015-03-15
1533,Toronto Central,1554.0,1197206389.0,770403.0,493500.0,3199.0,51.0,3907.0,2.9,100.0,24.0,2015,3,15,2015-03-15
1534,Toronto C01,402.0,191433767.0,476203.0,402000.0,1083.0,45.0,1390.0,3.6,99.0,27.0,2015,3,15,2015-03-15
1535,Toronto C02,98.0,115940969.0,1183071.0,1040500.0,157.0,50.7,196.0,3.4,100.0,40.0,2015,3,15,2015-03-15
1536,Toronto C03,59.0,65077138.0,1103002.0,860000.0,104.0,54.6,114.0,2.3,104.0,15.0,2015,3,15,2015-03-15
1537,Toronto C04,108.0,153021613.0,1416867.0,1447500.0,154.0,58.3,150.0,2.0,102.0,20.0,2015,3,15,2015-03-15
1538,Toronto C06,40.0,31951150.0,798779.0,805000.0,51.0,54.1,73.0,3.0,99.0,18.0,2015,3,15,2015-03-15
1539,Toronto C07,119.0,90693462.0,762130.0,590000.0,218.0,52.6,263.0,2.8,101.0,20.0,2015,3,15,2015-03-15
1540,Toronto C08,161.0,75847098.0,471100.0,415000.0,335.0,52.4,402.0,2.6,99.0,25.0,2015,3,15,2015-03-15
1541,Toronto C09,26.0,33352400.0,1282785.0,1260000.0,37.0,57.6,55.0,2.6,99.0,19.0,2015,3,15,2015-03-15
1542,Toronto C10,54.0,44742500.0,828565.0,662500.0,90.0,60.1,101.0,2.0,103.0,20.0,2015,3,15,2015-03-15
1543,Toronto C11,37.0,22729000.0,614297.0,276500.0,55.0,72.8,55.0,1.3,100.0,18.0,2015,3,15,2015-03-15
1544,Toronto C12,35.0,72615200.0,2074720.0,1398000.0,88.0,48.6,131.0,3.8,95.0,26.0,2015,3,15,2015-03-15
1545,Toronto C13,77.0,62927102.0,817235.0,585000.0,127.0,65.9,114.0,1.5,105.0,14.0,2015,3,15,2015-03-15
1546,Toronto C14,179.0,136991878.0,765318.0,457900.0,399.0,46.5,512.0,3.3,100.0,26.0,2015,3,15,2015-03-15
1547,Toronto C15,159.0,99883112.0,628196.0,443000.0,301.0,52.5,351.0,2.6,103.0,25.0,2015,3,15,2015-03-15
1548,Toronto East,847.0,453858806.0,535843.0,527000.0,1318.0,67.7,976.0,1.4,104.0,15.0,2015,3,15,2015-03-15
1549,Toronto E01,72.0,53705112.0,745904.0,732500.0,114.0,67.7,79.0,1.1,109.0,13.0,2015,3,15,2015-03-15
1550,Toronto E02,65.0,50919826.0,783382.0,751000.0,105.0,67.7,65.0,1.1,105.0,8.0,2015,3,15,2015-03-15
1551,Toronto E03,93.0,59744920.0,642418.0,649000.0,119.0,70.2,64.0,1.0,106.0,11.0,2015,3,15,2015-03-15
1552,Toronto E04,99.0,43583600.0,440238.0,473000.0,161.0,69.4,121.0,1.3,103.0,17.0,2015,3,15,2015-03-15
1553,Toronto E05,84.0,45008066.0,535810.0,482900.0,124.0,72.5,86.0,1.1,106.0,12.0,2015,3,15,2015-03-15
1554,Toronto E06,32.0,18430850.0,575964.0,560250.0,62.0,57.1,46.0,1.5,104.0,13.0,2015,3,15,2015-03-15
1555,Toronto E07,77.0,36824168.0,478236.0,418000.0,144.0,64.5,127.0,1.7,105.0,25.0,2015,3,15,2015-03-15
1556,Toronto E08,61.0,32279315.0,529169.0,516500.0,77.0,65.5,72.0,1.7,100.0,22.0,2015,3,15,2015-03-15
1557,Toronto E09,135.0,53865058.0,399000.0,332000.0,213.0,66.7,167.0,1.6,103.0,15.0,2015,3,15,2015-03-15
1558,Toronto E10,59.0,30361675.0,514605.0,520000.0,89.0,66.0,68.0,1.5,102.0,21.0,2015,3,15,2015-03-15
1559,Toronto E11,70.0,29136216.0,416232.0,435000.0,110.0,72.5,81.0,1.3,103.0,13.0,2015,3,15,2015-03-15
1560,TRREB Total,11303.0,7187935831.0,635932.0,539000.0,18117.0,60.9,17182.0,2.1,101.0,18.0,2015,4,15,2015-04-15
1561,City of Toronto Total,4071.0,2810051927.0,690261.0,550000.0,7175.0,56.9,7466.0,2.3,102.0,19.0,2015,4,15,2015-04-15
1562,Toronto West,1067.0,649965973.0,609153.0,531500.0,1830.0,57.8,1933.0,2.3,102.0,19.0,2015,4,15,2015-04-15
1563,Toronto W01,67.0,53507637.0,798621.0,748510.0,144.0,50.0,143.0,2.6,104.0,14.0,2015,4,15,2015-04-15
1564,Toronto W02,108.0,79524185.0,736335.0,704000.0,167.0,69.2,124.0,1.3,108.0,12.0,2015,4,15,2015-04-15
1565,Toronto W03,81.0,43313237.0,534731.0,540000.0,121.0,62.0,84.0,1.6,103.0,14.0,2015,4,15,2015-04-15
1566,Toronto W04,93.0,42893556.0,461221.0,472000.0,153.0,62.3,144.0,2.0,102.0,18.0,2015,4,15,2015-04-15
1567,Toronto W05,135.0,59613068.0,441578.0,475000.0,223.0,61.7,259.0,2.3,99.0,23.0,2015,4,15,2015-04-15
1568,Toronto W06,157.0,86602330.0,551607.0,509000.0,318.0,46.5,439.0,3.5,101.0,23.0,2015,4,15,2015-04-15
1569,Toronto W07,41.0,38407335.0,936764.0,885000.0,76.0,67.2,52.0,1.4,104.0,14.0,2015,4,15,2015-04-15
1570,Toronto W08,230.0,175409096.0,762648.0,634500.0,380.0,55.7,454.0,2.6,100.0,21.0,2015,4,15,2015-04-15
1571,Toronto W09,49.0,31733288.0,647618.0,679900.0,93.0,65.6,86.0,1.9,104.0,15.0,2015,4,15,2015-04-15
1572,Toronto W10,106.0,38962241.0,367568.0,399500.0,155.0,60.5,148.0,2.2,100.0,23.0,2015,4,15,2015-04-15
1573,Toronto Central,1887.0,1499585658.0,794693.0,535000.0,3726.0,51.2,4423.0,2.8,101.0,22.0,2015,4,15,2015-04-15
1574,Toronto C01,527.0,273441924.0,518865.0,420000.0,1090.0,45.9,1527.0,3.5,100.0,25.0,2015,4,15,2015-04-15
1575,Toronto C02,79.0,99965250.0,1265383.0,1041000.0,203.0,49.0,248.0,3.4,102.0,23.0,2015,4,15,2015-04-15
1576,Toronto C03,65.0,79334310.0,1220528.0,780000.0,109.0,54.7,122.0,2.3,101.0,26.0,2015,4,15,2015-04-15
1577,Toronto C04,113.0,183275640.0,1621908.0,1458888.0,216.0,57.3,180.0,2.0,102.0,15.0,2015,4,15,2015-04-15
1578,Toronto C06,45.0,33568482.0,745966.0,821000.0,78.0,53.5,85.0,2.9,103.0,21.0,2015,4,15,2015-04-15
1579,Toronto C07,154.0,118052188.0,766573.0,538500.0,290.0,53.4,297.0,2.7,102.0,24.0,2015,4,15,2015-04-15
1580,Toronto C08,204.0,104366028.0,511598.0,428000.0,355.0,53.5,424.0,2.5,100.0,23.0,2015,4,15,2015-04-15
1581,Toronto C09,31.0,53486271.0,1725364.0,1700000.0,82.0,54.5,88.0,2.8,100.0,17.0,2015,4,15,2015-04-15
1582,Toronto C10,76.0,62953303.0,828333.0,737500.0,123.0,60.4,112.0,2.0,103.0,17.0,2015,4,15,2015-04-15
1583,Toronto C11,60.0,39922587.0,665376.0,400950.0,89.0,73.2,66.0,1.3,103.0,17.0,2015,4,15,2015-04-15
1584,Toronto C12,48.0,105658000.0,2201208.0,1940000.0,105.0,49.2,152.0,3.8,100.0,19.0,2015,4,15,2015-04-15
1585,Toronto C13,97.0,76753618.0,791274.0,675000.0,170.0,65.0,142.0,1.5,104.0,17.0,2015,4,15,2015-04-15
1586,Toronto C14,213.0,147824639.0,694012.0,458800.0,425.0,47.4,558.0,3.2,100.0,26.0,2015,4,15,2015-04-15
1587,Toronto C15,175.0,120983418.0,691334.0,546000.0,391.0,51.5,422.0,2.6,103.0,18.0,2015,4,15,2015-04-15
1588,Toronto East,1117.0,660500296.0,591316.0,578300.0,1619.0,68.2,1110.0,1.3,105.0,14.0,2015,4,15,2015-04-15
1589,Toronto E01,106.0,79787321.0,752711.0,701000.0,141.0,69.6,80.0,1.0,109.0,10.0,2015,4,15,2015-04-15
1590,Toronto E02,83.0,74489666.0,897466.0,782000.0,139.0,67.4,90.0,1.2,107.0,9.0,2015,4,15,2015-04-15
1591,Toronto E03,118.0,87704193.0,743256.0,701500.0,159.0,72.0,80.0,0.9,108.0,9.0,2015,4,15,2015-04-15
1592,Toronto E04,145.0,71336141.0,491973.0,540000.0,209.0,69.9,129.0,1.3,104.0,14.0,2015,4,15,2015-04-15
1593,Toronto E05,125.0,70066666.0,560533.0,546800.0,173.0,72.2,108.0,1.1,106.0,14.0,2015,4,15,2015-04-15
1594,Toronto E06,49.0,36832700.0,751688.0,600000.0,76.0,57.8,54.0,1.5,101.0,13.0,2015,4,15,2015-04-15
1595,Toronto E07,107.0,50173629.0,468912.0,325000.0,155.0,64.8,132.0,1.7,104.0,23.0,2015,4,15,2015-04-15
1596,Toronto E08,82.0,45963200.0,560527.0,540500.0,108.0,67.2,80.0,1.6,100.0,16.0,2015,4,15,2015-04-15
1597,Toronto E09,130.0,58451086.0,449624.0,490893.0,210.0,66.5,186.0,1.6,104.0,17.0,2015,4,15,2015-04-15
1598,Toronto E10,81.0,47134168.0,581903.0,575000.0,117.0,65.5,77.0,1.5,102.0,13.0,2015,4,15,2015-04-15
1599,Toronto E11,91.0,38561526.0,423753.0,411500.0,132.0,72.3,94.0,1.3,104.0,15.0,2015,4,15,2015-04-15
1600,TRREB Total,11706.0,7604208639.0,649599.0,542000.0,18697.0,61.4,18585.0,2.0,101.0,18.0,2015,5,15,2015-05-15
1601,City of Toronto Total,4189.0,3009167382.0,718350.0,552000.0,7280.0,57.2,8046.0,2.3,102.0,19.0,2015,5,15,2015-05-15
1602,Toronto West,1071.0,647537910.0,604611.0,528000.0,1828.0,58.2,2031.0,2.3,101.0,20.0,2015,5,15,2015-05-15
1603,Toronto W01,78.0,56038404.0,718441.0,682450.0,140.0,51.4,160.0,2.6,104.0,15.0,2015,5,15,2015-05-15
1604,Toronto W02,117.0,92544144.0,790976.0,770000.0,175.0,68.3,137.0,1.3,105.0,11.0,2015,5,15,2015-05-15
1605,Toronto W03,80.0,42657858.0,533223.0,527500.0,127.0,62.6,93.0,1.5,103.0,14.0,2015,5,15,2015-05-15
1606,Toronto W04,86.0,40698566.0,473239.0,465000.0,158.0,61.3,159.0,2.1,101.0,16.0,2015,5,15,2015-05-15
1607,Toronto W05,151.0,68930210.0,456491.0,495000.0,244.0,62.3,280.0,2.3,100.0,27.0,2015,5,15,2015-05-15
1608,Toronto W06,143.0,75526115.0,528155.0,480000.0,287.0,46.8,427.0,3.5,100.0,27.0,2015,5,15,2015-05-15
1609,Toronto W07,38.0,35058422.0,922590.0,817500.0,60.0,64.6,54.0,1.5,100.0,13.0,2015,5,15,2015-05-15
1610,Toronto W08,219.0,162674339.0,742805.0,625000.0,396.0,56.1,476.0,2.6,99.0,23.0,2015,5,15,2015-05-15
1611,Toronto W09,66.0,38472602.0,582918.0,555363.0,84.0,68.5,86.0,1.8,101.0,22.0,2015,5,15,2015-05-15
1612,Toronto W10,93.0,34937250.0,375669.0,445000.0,157.0,61.3,159.0,2.1,100.0,19.0,2015,5,15,2015-05-15
1613,Toronto Central,1986.0,1699899840.0,855942.0,555000.0,3766.0,51.6,4750.0,2.8,101.0,22.0,2015,5,15,2015-05-15
1614,Toronto C01,511.0,267984138.0,524431.0,428000.0,1102.0,46.5,1633.0,3.5,100.0,27.0,2015,5,15,2015-05-15
1615,Toronto C02,104.0,132281900.0,1271941.0,1167500.0,197.0,49.3,268.0,3.3,101.0,20.0,2015,5,15,2015-05-15
1616,Toronto C03,74.0,95090950.0,1285013.0,810000.0,122.0,55.4,132.0,2.3,102.0,15.0,2015,5,15,2015-05-15
1617,Toronto C04,120.0,190905041.0,1590875.0,1475000.0,203.0,56.4,192.0,2.0,102.0,16.0,2015,5,15,2015-05-15
1618,Toronto C06,34.0,24712000.0,726824.0,811500.0,85.0,51.9,103.0,3.0,102.0,21.0,2015,5,15,2015-05-15
1619,Toronto C07,149.0,109858543.0,737306.0,520000.0,330.0,53.2,359.0,2.6,102.0,19.0,2015,5,15,2015-05-15
1620,Toronto C08,183.0,97198120.0,531137.0,440000.0,346.0,54.0,448.0,2.5,100.0,25.0,2015,5,15,2015-05-15
1621,Toronto C09,52.0,99835179.0,1919907.0,1831250.0,78.0,56.2,81.0,2.6,102.0,15.0,2015,5,15,2015-05-15
1622,Toronto C10,69.0,52635410.0,762832.0,670000.0,120.0,61.0,120.0,2.0,104.0,15.0,2015,5,15,2015-05-15
1623,Toronto C11,51.0,55367400.0,1085635.0,1135000.0,72.0,71.9,68.0,1.3,102.0,17.0,2015,5,15,2015-05-15
1624,Toronto C12,68.0,145681288.0,2142372.0,1791000.0,103.0,50.7,155.0,3.7,99.0,25.0,2015,5,15,2015-05-15
1625,Toronto C13,106.0,98283734.0,927205.0,702500.0,158.0,63.8,152.0,1.6,107.0,14.0,2015,5,15,2015-05-15
1626,Toronto C14,231.0,171085499.0,740630.0,484000.0,471.0,48.3,598.0,3.1,100.0,26.0,2015,5,15,2015-05-15
1627,Toronto C15,234.0,158980638.0,679404.0,513944.0,379.0,52.6,441.0,2.6,104.0,18.0,2015,5,15,2015-05-15
1628,Toronto East,1132.0,661729632.0,584567.0,575000.0,1686.0,68.1,1265.0,1.3,105.0,13.0,2015,5,15,2015-05-15
1629,Toronto E01,105.0,81410991.0,775343.0,735000.0,148.0,69.6,83.0,1.0,110.0,11.0,2015,5,15,2015-05-15
1630,Toronto E02,100.0,86561988.0,865620.0,761300.0,148.0,68.2,103.0,1.2,104.0,12.0,2015,5,15,2015-05-15
1631,Toronto E03,126.0,83884848.0,665753.0,628500.0,204.0,70.1,116.0,1.0,106.0,11.0,2015,5,15,2015-05-15
1632,Toronto E04,127.0,60544262.0,476726.0,525000.0,172.0,70.6,134.0,1.2,105.0,13.0,2015,5,15,2015-05-15
1633,Toronto E05,115.0,64890473.0,564265.0,545000.0,177.0,71.4,130.0,1.1,108.0,12.0,2015,5,15,2015-05-15
1634,Toronto E06,43.0,29936537.0,696199.0,650000.0,79.0,58.0,63.0,1.5,103.0,11.0,2015,5,15,2015-05-15
1635,Toronto E07,119.0,57131555.0,480097.0,382000.0,186.0,64.4,156.0,1.7,105.0,16.0,2015,5,15,2015-05-15
1636,Toronto E08,68.0,39590700.0,582216.0,557500.0,109.0,65.7,94.0,1.6,102.0,14.0,2015,5,15,2015-05-15
1637,Toronto E09,141.0,61250988.0,434404.0,409900.0,226.0,66.5,219.0,1.6,103.0,17.0,2015,5,15,2015-05-15
1638,Toronto E10,88.0,50263602.0,571177.0,568000.0,115.0,66.8,76.0,1.4,103.0,13.0,2015,5,15,2015-05-15
1639,Toronto E11,100.0,46263688.0,462637.0,448000.0,122.0,73.7,91.0,1.3,104.0,15.0,2015,5,15,2015-05-15
1640,TRREB Total,11992.0,7665090878.0,639184.0,538090.0,17746.0,62.1,17972.0,2.0,100.0,19.0,2015,6,15,2015-06-15
1641,City of Toronto Total,4406.0,3006056463.0,682264.0,533250.0,7169.0,57.5,7955.0,2.2,101.0,20.0,2015,6,15,2015-06-15
1642,Toronto West,1159.0,676325055.0,583542.0,526000.0,1749.0,59.1,1935.0,2.2,101.0,22.0,2015,6,15,2015-06-15
1643,Toronto W01,73.0,56197638.0,769831.0,740000.0,164.0,50.9,178.0,2.5,104.0,18.0,2015,6,15,2015-06-15
1644,Toronto W02,109.0,70353258.0,645443.0,624500.0,142.0,69.5,118.0,1.3,103.0,16.0,2015,6,15,2015-06-15
1645,Toronto W03,82.0,44595838.0,543852.0,543000.0,137.0,62.5,106.0,1.5,104.0,15.0,2015,6,15,2015-06-15
1646,Toronto W04,98.0,49710076.0,507246.0,499950.0,135.0,61.1,147.0,2.0,99.0,22.0,2015,6,15,2015-06-15
1647,Toronto W05,169.0,74788441.0,442535.0,468000.0,204.0,64.3,239.0,2.2,100.0,22.0,2015,6,15,2015-06-15
1648,Toronto W06,138.0,70021358.0,507401.0,456500.0,327.0,46.0,459.0,3.5,101.0,28.0,2015,6,15,2015-06-15
1649,Toronto W07,42.0,37012664.0,881254.0,833000.0,60.0,63.3,48.0,1.5,103.0,14.0,2015,6,15,2015-06-15
1650,Toronto W08,268.0,189993409.0,708931.0,610000.0,358.0,58.5,416.0,2.4,98.0,25.0,2015,6,15,2015-06-15
1651,Toronto W09,66.0,38200671.0,578798.0,615650.0,99.0,68.6,94.0,1.7,101.0,18.0,2015,6,15,2015-06-15
1652,Toronto W10,114.0,45451702.0,398699.0,458250.0,123.0,65.1,130.0,2.0,100.0,22.0,2015,6,15,2015-06-15
1653,Toronto Central,2009.0,1620788814.0,806764.0,512500.0,3685.0,51.8,4801.0,2.8,100.0,24.0,2015,6,15,2015-06-15
